hotel_id,latitude,longitude,city,country
22111,39.4752382,-1.3811029,Casas del Rey,ES
6041,46.7175714,-2.3381179,Ile d'yeu,FR
6058,37.6752215,-97.40980599999999,,FR
4126,49.3551101,1.9387521,LA HOUSSOYE,FR
6092,36.7308189,-95.8972288,,IT
6191,45.6277486,3.5608769,CUNLHAT,FR
6243,43.2091237,2.3619647,Carcassonne,FR
6782,44.3482451,4.7684731,Saint Paul Trois Chateaux,FR
6045,47.892525,-3.9025541,Concarneau,FR
6303,47.899544,-4.204327,Combrit,FR
6307,48.0278928,6.894998299999999,La Bresse,FR
3617,48.1614404,7.369528799999999,Ostheim,FR
6489,39.1524118,-94.62155109999999,,CZ
6505,50.4399698,4.387354999999999,Roux,BE
5958,40.9998536,-3.2493807,Tamajon,ES
4751,48.40951339999999,-2.3215507,Jugon-les-Lacs-Commune-Nouvelle,FR
6582,41.3963251,2.1722822,Barcelona,ES
2004,46.1683022,-1.1990156,La Rochelle,FR
2148,50.6236034,3.1593916,Villeneuve-d'Ascq,FR
5334,46.788911,-2.082411,SAINT JEAN DE MONTS - SAINT HILAIRE DE RIEZ,FR
6706,48.1027853,7.2376525,Les Trois-épis,FR
6743,41.6532401,-4.7265745,Valladolid,ES
1543,44.8802698,-0.0758373,Sainte Colombe,FR
6802,41.8925275,12.5012858,Roma,IT
6949,44.936434,1.6094869,Martel,FR
12153,37.0313912,-7.839504499999999,Olhão,PT
7032,41.5129017,14.0593482,Pozzilli,IT
4497,45.4924646,10.905135,San Pietro in Cariano,IT
4675,16.245453,-61.29411,St-François,GP
9643,42.1017034,2.771272,Camós,ES
28099,10.7160756,-85.19521379999999,bagaces,CR
8911,37.9325242,-0.7303575999999999,Dehesa de Campoamor,ES
7558,43.7438818,3.2846906,Les Plans,FR
7919,37.0162119,-8.940416299999999,Sagres,PT
7606,36.6013449,-6.2216885,Puerto de Santa María,ES
7625,42.1445103,2.5712119,"Santa Pau, Girona,",ES
12523,51.45366199999999,-1.0111485,Reading,GB
8191,41.6929986,2.4445294,Santa Maria de Palautordera,ES
7759,43.9655108,6.5127165,Saint André les Alpes,FR
7392,40.8487797,14.2560598,Napoli,IT
16216,38.9204136,-6.3489185,Mérida,ES
12190,-14.9449303,-147.7053239,Avatoru ,PF
7617,45.933257,2.119362, ST MARC A FRONGIER,FR
18362,49.075704,1.663662,Moisson,FR
16154,43.568085,3.740965,Cournonterral,FR
12200,41.4800419,13.8694001,Cassino,IT
16319,28.0459835,-16.5363109,"El Medano, Santa Cruz de Tenerife",ES
9376,43.7277105,12.6341329,Urbino,IT
9416,44.1077266,9.8026644,La Spezia,IT
5861,40.7325196,17.5784008,Ostuni,IT
8049,38.6311936,-0.0146086,Altea,ES
7538,42.3896399,-8.5139205,Ponte Caldelas ,ES
15980,50.8668714,0.5889866,Hastings,GB
8155,41.2557419,14.0688272,Teano,IT
9230,16.2596375,-61.27845310000001,Saint-François,GP
8421,51.5073758,-3.5819981,Bridgend South Wales,GB
8549,42.968058,0.229972,CAMPAN,FR
8456,46.4613648,5.794933599999999,Les Crozets,FR
15078,45.3697344,5.5280002,Reaumont,FR
8302,48.424328,7.159568,Plaine,FR
9451,36.3969268,-6.1307346,CHICLANA DE LA FRONTERA,ES
8662,49.655478,0.291809,Ecrainville,FR
8573,41.1504406,-8.6135535,Porto,PT
381,40.4587131,-3.694695,Madrid,ES
7334,45.604292,-0.9872173999999999,St-George de Didonne,FR
9718,37.2769232,13.5717214,Agrigento,IT
28146,47.5742996,6.860774399999999,Trévenans,FR
8885,43.3508483,6.714384,LES ISSAMBRES,FR
14589,43.0839137,12.3485195,San Sisto Perugia,IT
8983,42.9290092,-3.4882637,Medina de Pomar,ES
9053,43.1838879,3.0204864,,FR
9042,42.0515432,-6.634366099999999,Puebla de Sanabria,ES
6190,43.5122102,13.615928,Numana,IT
15595,14.4382286,-60.8763284,Sainte-Anne,MQ
12701,47.7235125,5.4526597,Grandchamp,FR
9619,45.8241146,10.1002666,Costa Volpino,IT
8395,47.403565,1.30883,Thenay,FR
15962,44.4070944,8.9356528,Genova,IT
15617,38.3459963,-0.4906855,ALICANTEALACANT,ES
2766,44.714817,5.5283106,Chatillon-en-Diois,FR
10342,39.6451843,-8.8139465,Batalha,PT
21324,50.11616859999999,-122.9535117,Whistler,CA
7627,47.6171125,3.1966089,SAINT SAUVEUR-EN-PUISAYE,FR
9713,46.1570665,10.7589585,Pinzolo,IT
14735,44.4984976,7.5873062,Centallo,IT
12508,43.5322779,10.6619209,Terricciola,IT
10056,27.7677205,-15.5459161,San Bartolomé de Tirajana,ES
10066,37.1914904,13.7647231,Palma di Montechiaro,IT
28176,55.207165,-6.656439,Causeway Coast,GB
27485,41.6281433,15.9177772,Manfredonia,IT
10129,45.4526803,6.5700034,Brides-Les-Bains,FR
11266,37.0655887,-8.824691,Salema,PT
10184,37.1709794,-3.604135299999999,Granada,ES
9945,45.2292413,9.3976328,Sant'Angelo Lodigiano,IT
5221,46.369142,6.4764389,Thonon-les-Bains,FR
10419,43.3542676,-3.5338286,Secadura,ES
10519,41.2961359,13.5347883,Itri LT,IT
10578,39.0129845,9.0013997,Pula,IT
10500,38.7133242,0.04527,Benissa,ES
12615,42.0669699,1.3143906,Oliana,ES
10695,43.4247779,6.8050593,Saint Raphael,FR
10714,41.3718848,0.7741107,Juncosa de Les Garrigues,ES
11270,41.4977459,-0.152548,Bujaraloz,ES
1066,45.8744915,5.366469899999999,Vertrieu,FR
10537,40.6262968,14.4784426,Positano,IT
10885,42.113545,13.7430431,Castel Di Ieri (AQ),IT
5515,44.087615,1.14674,Castelsarrasin,FR
10902,49.6622515,0.2039455,LES LOGES,FR
10909,38.7324734,1.416442,La Savina ,ES
23096,-21.2109685,55.5529388,La Plaine des Cafres,RE
10922,43.7972727,11.2396601,Firenze,IT
10910,41.1537494,-8.600598,Porto,PT
15132,44.7191717,7.9429421,Monticello d'Alba,IT
24543,40.74252449999999,13.9316463,Ischia,IT
11256,46.0745788,10.9100904,San Lorenzo Dorsino,IT
11159,38.0833013,-0.6489615999999999,Guardamar del Segura,ES
10566,38.0865736,13.5362603,Santa Flavia,IT
11131,39.2007891,9.1510318,Cagliari,IT
11047,40.0043545,3.8382508,Ciutadella de Menorca,ES
11194,46.45608,12.75178,Sauris,IT
21338,23.684994,90.356331,,BD
11169,37.18433539999999,-8.8957851,Carrapateira,PT
9781,45.9553919,7.208326899999999,Bourg-St-Pierre,CH
11241,40.3860186,9.6162808,Galtelli,IT
4870,48.3231218,3.1964334,Serbonnes,FR
11232,40.34944290000001,-1.1119997,Teruel,ES
11252,43.3822584,-3.2188099,Castro-Urdiales,ES
23631,45.4836178,9.2024983,Milano,IT
11372,42.518487,3.106592,Port Vendres,FR
18666,44.4652749,-0.731641,Belin-Beliet,FR
11398,43.8992057,5.857661299999999,Villeneuve,FR
16108,57.477773,-4.224721,"Inverness, Inverness-shire",GB
11503,43.947086,1.784524,Castelnau-de-Montmiral,FR
22295,54.90902939999999,-1.4001315,Sunderland ,GB
8131,31.6206711,-7.995804499999999,Marrakech,MA
11547,40.2494524,17.9864952,Nardò,IT
11542,48.131771,3.2784776,Etigny,FR
11561,40.6550077,-4.6975061,AVILA,ES
11572,40.4887931,-7.864654999999999,Caldas da Felgueira,PT
15831,42.416077,12.1040791,Viterbo,IT
25098,-25.2637399,-57.57592599999999,Asuncion,PY
1699,44.4763181,6.106101300000001,Jarjayes,FR
11486,41.7357591,12.2651418,Roma,IT
12091,45.7417493,-0.8358894,17600 - BALANZAC,FR
11603,44.709368,8.251923,Santo Stefano Belbo,IT
12142,46.804929,-1.898045,Soullans,FR
24948,41.2033216,-77.1945247,,PA
11860,37.1240693,-7.6498238,Tavira,PT
15180,-22.074869,43.242371,Andavadoaka,MG
19572,38.6891899,-9.357795699999999,Parede,PT
15856,43.949143,4.797395,Avignon,FR
11783,37.3917516,-6.0015433,Sevilla,ES
7058,42.9353582,2.230007,Espéraza,FR
27783,16.7520926,-99.767613,Acapulco,MX
14633,44.8234036,7.995384,Cisterna d'Asti (AT),IT
23622,50.2606888,1.8292078,Crécy-En-Ponthieu,FR
19758,38.9636198,1.300955,Sant Josep de sa Talaia,ES
15672,38.5313168,-28.5231311,Madalena,PT
14523,16.8765457,-24.9813499,Mindelo,CV
10838,45.81772489999999,8.8272971,Varese ,IT
15269,46.0495672,6.482379,Mont Saxonnex,FR
15267,32.6668751,-16.9503009,Funchal,PT
15121,38.1128364,15.5124754,Messina,IT
14972,43.45067179999999,13.6277146,Loreto,IT
15320,39.7196599,2.9057568,Inca,ES
12853,41.3854472,1.8137224,Subirats,ES
15287,48.672909,4.770655,ORCONTE,FR
13097,42.0049033,9.457689199999999,GHISONACCIA,FR
13115,40.6627731,14.7969834,salerno,IT
15486,43.7154945,10.407723,Pisa,IT
14990,40.609492,14.4101315,Sant'Agnello ,IT
12954,38.0157975,12.504373,Trapani ,IT
13299,37.9092436,-3.0001202,Cazorla,ES
13333,44.090002,-0.72755,Luglon,FR
13323,38.6970616,-9.425754999999999,Cascais,PT
13407,32.7726924,-16.8280149,Porto da Cruz ,PT
15019,37.197331,14.5200022,Caltagirone,IT
24119,43.670335,-1.109956,Tercis-les-Bains,FR
13209,39.472953,-0.3786389000000001,VALENCIA,ES
13506,43.3208102,-2.6939741,Guernica,ES
13580,37.3179879,-8.5561706,Monchique,PT
13594,42.3863945,-3.3091937,Burgos,ES
16029,45.830272,6.645621,Megève,FR
13635,37.7088561,-7.4800748,Mérdola,PT
13803,-17.0701646,49.833478,Ile Sainte-Marie,MG
13014,48.8098868,7.7013595,Ohlungen,FR
13384,38.8304034,0.0617324,"La Xara, Alicante",ES
13842,41.8747057,12.4607634,Roma,IT
8372,37.1097345,-1.8483154,Mojácar,ES
16118,5.0135842,-74.4810905,Villeta Cundinamarca,CO
13919,37.882825,-4.7686476,Córdoba,ES
18275,-12.787243,45.2705223,Dzaoudzi,YT
3999,43.7451373,7.428346,Beausoleil,FR
14174,45.6696103,8.5721932,Agrate Conturbia,IT
14200,13.0178721,77.556358,,PT
13306,42.747237,10.3797549,Capoliveri,IT
14210,38.0522199,13.0083325,Balestrate,IT
14073,41.4453868,2.2462412,Badalona,ES
14629,37.9330547,-5.759653900000001,Cazalla de la sierra,ES
13820,50.8189204,-0.1239122,Brighton,GB
14309,40.0928309,9.5068574,URZULEI,IT
14305,49.34417879999999,0.07511999999999999,Deauville,FR
13816,38.7246304,-9.1192,Lisboa,PT
14463,44.0217824,10.1341596,Massa,IT
14478,37.1756324,-3.5981329,GRANADA,ES
15384,43.0556536,11.2891175,Casale di Pari (GR),IT
15456,55.378051,-3.435973,,GB
14252,40.7049523,-7.555028099999999,Forninhos,PT
17337,39.2106099,9.0018424, ASSEMINI,IT
18100,48.7519112,-122.4786854,Bellingham,GB
14706,37.6454782,15.0968285,Aci Sant Antonio,IT
13417,46.1557737,6.665648699999999,Les Gets,FR
14769,36.9092139,-4.7596131,El Chorro,ES
14768,37.5248484,-8.7857892,Zambujeira do Mar,PT
15510,45.8276313,12.992546,Ronchis,IT
15501,43.21648159999999,5.5515151,Cassis,FR
14923,37.0183229,-4.5579899,Antequera,ES
14802,48.194668,7.319090999999999,Ribeauville,FR
13899,53.6542653,-2.8972952,Preston,GB
17546,-2.4859385,-43.128407,Barreirinhas e Atins,BR
15906,53.4495482,-2.983913,Liverpool,GB
16094,26.9868149,-102.066403,"Cuatrociénegas, Coah.,",MX
15751,37.83695,-6.44746,"Higuera De La Sierra, Huelva",ES
18282,40.0110227,15.3813502,Marina di Camerota,IT
3457,40.95077999999999,17.3029738,Monopoli,IT
18154,36.8068407,11.9584564,Pantelleria,IT
11708,45.6997948,0.5440237,Rouzède,FR
15618,54.947405,-3.1868581,"Port Carlisle, Wigton",GB
16475,16.2733305,-61.331228,SAINT-FRANCOIS,GP
16550,49.183629,-0.369112,Caen,FR
8775,41.6321906,-3.0522403,El Burgo de Osma,ES
16265,41.9085773,12.4641907,Roma,IT
16699,9.8136751,126.1651684,General Luna,PH
16706,-22.9682203,-42.0201292,Arraial do Cabo (RJ),BR
16826,43.698171,5.933084,Saint Julien Le Montagnier,FR
4639,-16.5066392,-151.751464,Vaitape,PF
16596,39.8970737,3.0781656,Pollença,ES
18459,48.8694314,2.3519271,Paris,FR
18795,43.3949265,3.6931454,Sète,FR
16327,6.210174899999999,-75.4982476,Medellin,CO
17062,37.09024,-95.712891,,US
17133,38.2837967,-0.5212899,Alicante,ES
16324,-21.2201846,55.3443135,Les Avirons,RE
17147,45.897749,6.1220401,annecy,FR
17207,41.3332557,-7.576961000000001,Vilar de Maçada,PT
17163,41.4008979,2.1793341,Barcelona,ES
19412,43.3022857,13.7350771,Civitanova Marche,IT
6794,44.03921,5.37768,Sault,FR
12049,40.7211823,14.5973742,CORBARA,FR
17390,51.75595180000001,-1.2025771,Oxford,GB
15638,41.071713,-8.0898477,Cinfães,PT
16438,20.2004032,-87.4622986,Tulum,MX
17499,44.2215845,-1.2030556,Aureilhan,FR
18453,53.8457596,-1.5203942,Moortown,GB
17526,51.8944461,-0.3697567,Luton,GB
17582,-25.5146708,-48.52213,Paranaguá,BR
17629,4.6793346,-74.04534199999999,Bogotá,CO
17708,45.5334324,8.104284,Candelo,IT
17360,20.7116045,-103.4367151,Zapopan,MX
17782,49.2479337,-0.6565975,Saint-Martin-des-Entrées,FR
17776,44.8624045,8.0625898, San Damiano d'Asti ,IT
17859,41.8734396,12.4446729,Roma,IT
10796,48.865312,1.7940673,Thoiry,FR
15372,40.4509565,-3.6810334,Madrid,ES
3098,51.05049589999999,2.398788,Dunkerque,FR
16617,-23.5422653,-46.6353388,São Paulo,BR
16769,43.107527,12.3912953,Perugia,IT
21528,8.9924711,-79.5069436,San Franscico Tortuguero,CR
20597,41.8974854,12.4959572,Roma,IT
15898,-27.5755157,-48.4281804,Florianópolis,BR
18075,-23.5871074,-45.341643,Caraguatatuba,BR
18845,41.1155045,1.2485332,Tarragona,ES
18856,20.7872103,-105.4975305,Punta Negra,MX
8724,46.2395805,10.3965817,Vezza d'Oglio,IT
18632,45.7530557,8.8704221,Castiglione Olona,IT
21558,45.4350458,12.3385196,Venezia,IT
20210,39.21849419999999,9.2623543,Quartu Sant'Elena,IT
19817,35.4990964,12.5989645,Lampedusa e Linosa AG,IT
18860,37.5773923,-6.092309999999999,Guillena - Sevilla,ES
5258,45.7229397,5.2485586,Crémieu,FR
18464,50.8229402,-0.1362672,Brighton,GB
18891,41.8595472,12.4566819,Roma,IT
18894,37.09024,-95.712891,,US
19018,41.17876,-8.4787328,Campo do Gerês,PT
16165,-19.8372945,-44.0058482,Belo Horizonte,BR
2166,47.48247,-1.671965,La Chevallerais,FR
8677,39.4622189,-0.3768465,Valencia,ES
16403,20.3959736,-87.315901,"Akumal, Quintana Roo,",MX
19469,40.611182,14.3583022,,IT
13168,48.5809791,7.7493554,Strasbourg,FR
19184,52.132633,5.291265999999999,,NL
19160,53.8128354,-3.0457232,Blackpool,GB
19228,19.2992276,-99.20933219999999,CIUDAD DE MEXICO,MX
19215,44.8349661,-0.5840013000000001,Bordeaux,FR
19079,41.5190675,9.2157956,Bonifacio,FR
19396,14.6156116,-61.00446789999999,LAMENTIN,MQ
24230,36.7390211,-3.993219799999999,"El Morche, Malága",ES
17936,38.1764503,12.7352874,San Vito Lo Capo,IT
15182,39.9111377,-8.435558799999999,Seixo de Ansiães,PT
19050,50.8229525,4.3521474,Bruxelles,BE
16248,38.1095358,13.5334872,Santa Flavia,IT
19738,43.4913738,6.7318846,Fréjus,FR
19743,41.89216769999999,12.4309645,Roma,IT
19788,44.4618336,11.3575004,Bologna,IT
19765,43.2379253,3.1187545,Salles d'Aude,FR
17872,46.1661692,-1.1380326,La Rochelle,FR
13296,39.8119963,4.2800747,Punta Prima,ES
19957,20.2968926,-103.4070712,Jocotepec,MX
19994,16.2705932,-61.3292832,Saint François,GP
18111,45.0624023,7.676172699999999,Torino,IT
21180,35.20105,-91.8318334,Pilar,AR
21152,31.3514195,-9.797151099999999,Sidi-kaouki,MA
20031,47.419619,0.8739290000000001,Noizay,FR
19990,40.8531025,14.2710395,Naples,IT
20131,39.04333,1.50526,Ibiza,ES
20157,38.39461319999999,14.970634,Lipari,IT
17476,44.4106298,8.9440566,Genova,IT
18011,38.0962329,13.3137227,Palermo,IT
20249,46.3053266,1.664815,,FR
19137,20.5887932,-100.3898881,Querétaro,MX
20264,38.4289804,-0.397816,Campello,ES
20285,44.1691169,8.3433487,Finale Ligure,IT
20315,50.159695,4.099620499999999,Solre-le-Château,FR
19074,45.5869256,2.741243,La Bourboule,FR
20472,51.8960915,0.9382469,Colchester,GB
20566,29.0063889,-13.4844444,Costa Teguise,ES
15742,36.8913755,15.0621521,Noto SR,IT
19117,44.1119016,9.8161125,La Spezia,IT
20652,36.4239383,-5.1518689,Estepona,ES
5263,6.3539018,2.4196862,Zongo-Ehuzu,BJ
24288,46.227638,2.213749,,FR
21011,45.67393089999999,9.68896,Orio al serio,IT
21078,44.5243139,2.283146,Cransac,FR
19851,41.6075611,2.0366645,Matadepera,ES
21089,46.2851917,11.5403609,Panchià,IT
21112,4.5576839,-75.660459,Armenia,CO
21139,43.8862067,4.5342737,Ledenon,FR
21218,40.6589961,16.6149744,Matera,IT
20563,40.7411013,9.707614399999999,PORTO OTTIOLU - BUDONI -,IT
24318,46.227638,2.213749,,FR
4109,47.7770553,-3.555429,Clohars-Carnoët,FR
15266,20.6757176,-103.3510086,Guadalajara,MX
13189,45.7831182,11.806311,Mussolente,IT
28361,48.8570836,2.2924378,Paris,FR
24411,38.4700082,-9.1705098,Aldeia do Meco,PT
17472,39.8009292,18.3548523,Leuca,IT
18965,39.9814314,-0.04044209999999999,CASTELLON DE PLANA,ES
20722,46.177308,9.983047899999999,Ponte In Valtellina,IT
22051,58.438936,-3.093716,Wick,GB
21865,35.4646127,-6.0308654,ASILAH,MA
21260,45.4321606,9.2017012,Milano,IT
28376,22.3058767,-97.8213009,CUIDAD MADERO ,MX
21796,52.5282325,-1.4778398,Nuneaton,GB
22186,46.6315024,5.219147599999999,louhans,FR
22122,51.7742194,-1.2672704,Oxford,GB
21469,42.4779655,14.1874197,Pescara,IT
22057,43.8842425,8.023401,Imperia,IT
22643,42.3423172,-3.7049417,Burgos,ES
24467,42.46803999999999,-2.43612,Logroño,ES
20548,45.4142571,11.8751488,Padova,IT
22625,43.1294246,-1.705501,Ituren,ES
22708,37.5422898,-5.084495299999999,ecija,ES
22785,43.0730017,12.607976,Assisi,IT
22971,40.49826729999999,-3.8753634,Las Rozas de Madrid,ES
24808,45.126118,-0.361948,Laruscade,FR
10078,48.5356306,2.6743286,Vaux-le-Pénil,FR
23058,37.09024,-95.712891,,US
25010,36.525984,-4.7474153,Ojén,ES
20762,45.4533591,11.8872754,Padova,IT
19785,32.64873,-16.9128453,Funchal,PT
16497,18.9161111,-99.4730555,Malinalco,MX
5699,36.3616751,-94.2187855,,ES
23244,10.0159394,-84.21417009999999,,CR
23242,16.7691747,-99.7775412,Acapulco de Juárez Guerrero,MX
22554,46.1341417,7.1736175,Saxon,CH
19899,27.9654198,34.3617769,Sharm el Sheikh,EG
23283,44.80945730000001,10.3611733,Parma,IT
23322,51.5038616,-0.663917,Dorney Bucks,GB
22187,51.5053327,-0.2160895,London,GB
17556,46.129444,6.1520239,Collonges-sous-Salève,FR
20056,42.268959,1.0072334,La Pobla de Segur,ES
24524,46.227638,2.213749,,FR
21983,46.176095,9.928432899999999,Poggiridenti,IT
21432,42.2312207,2.0737566,Gombrèn,ES
22054,45.0158375,7.6281818,torino,IT
22926,37.1246418,-7.653033700000001,Tavira,PT
23205,38.7128933,-9.1257925,Lisboa,PT
23006,41.8842467,12.5421501,Roma,IT
23440,48.4698714,-2.4859869,Lamballe,FR
24825,41.9091518,12.5457483,Roma,IT
23458,47.6111649,7.566368600000001,Village-Neuf,FR
23467,28.4908209,-16.3145936,San Cristobal de la Laguna,ES
20689,15.6659009,-96.5438145,"San Agustinillo, Oaxaca",MX
23506,46.3992023,4.7380878,Igé,FR
22684,41.1201298,16.8812168,Bari,IT
22818,46.8091284,-0.6865960999999999,Cerizay,FR
23576,40.9263927,-3.8219036,Pinilla Del Valle,ES
23619,41.9010659,12.4836557,Roma,IT
22928,40.6703656,14.7288804,Vietri sul mare,IT
23652,37.8026941,15.1793382,Fiumefreddo di Sicilia,IT
28212,45.455793,3.886361,Églisolles,FR
23687,50.44792229999999,3.8846334,Mons,BE
23512,10.4045803,-75.555122,Cartagena,CO
23746,20.6719563,-103.416501,Zapopan,MX
23795,-8.4819476,-35.0000891,Ipojuca,BR
23528,37.50312830000001,15.0865678,Catania,IT
22792,38.9653832,-9.416545200000002,Ericeira,PT
27972,36.7606554,-4.0717317,Caleta de Velez (Málaga),ES
28315,40.4065664,-3.682885299999999,Madrid,ES
21447,41.5007919,2.0334922,Rubí,ES
28519,40.2990185,17.5648313,Campomarino di Maruggio,IT
2078,45.8274806,3.700777,Viscomtat,FR
16350,-27.6828554,-49.0211225,Rancho Queimado,BR
25014,-14.0527567,-75.73415779999999,ica,PE
24419,44.4885724,-0.7926143,Belin-Beliet,FR
21909,48.6834353,-1.345397,Avranches,FR
22878,36.4342798,-5.1126733,Estepona,ES
24777,37.7476447,-25.7049695,Ponta Delgada - Açores,PT
7543,41.655323,-0.8774569999999999,Zaragoza,ES
28232,11.2403547,-74.2110227,Santa Marta,CO
22524,47.80976680000001,7.174674,Cernay,FR
24084,37.2490725,-2.118014,"Lubrín, Almería",ES
22523,52.4187489,-1.5141155,Coventry - CVT,GB
28616,49.69910489999999,0.3730208,EPREVILLE,FR
24872,15.6907833,-96.348675,"Salchi, San Pedro Pochutla ",MX
11936,28.4103885,-16.5459728,Puerto de la Cruz,ES
25180,48.8603583,2.3477771,Paris,FR
5944,28.3385856,-16.4214477,Arafo,ES
25240,42.8763733,-8.5437993,Santiago de Compostela,ES
21913,47.66807310000001,-2.7663236,Vannes,FR
21836,40.6230172,14.3726878,Sorrento,IT
25283,38.4433439,-9.105312999999999,Sesimbra,PT
10382,43.5322015,-5.6611195,GIJÓN,ES
25124,36.6642255,-4.7571873,Coín,ES
28503,40.26333229999999,17.9014559,Porto Cesareo,IT
24656,46.65872299999999,5.268839,Montagny-Près Louhans,FR
26745,52.476506,1.7175012,Lowestoft,GB
26747,21.1434988,-86.789833,Cancun,MX
25342,37.8210369,-25.5148137,"Ponta Delgada, Ribeira Grande",PT
25418,46.227638,2.213749,,FR
25198,36.7224951,14.9706158,Ispica,IT
25242,40.8351419,14.2432732,Napoli,IT
28663,55.378051,-3.435973,,GB
28108,43.532602,-6.523829,Luarca (Valdés),ES
15333,45.4356985,10.9959933,Verona VR,IT
25593,46.227638,2.213749,,FR
25599,46.227638,2.213749,,FR
25412,43.871037,10.8116079,Montecatini Terme ,IT
17468,45.818347,9.234162999999999,Erba (CO),IT
2829,46.7459713,0.3749433,Jaunay-Marigny,FR
25714,43.5400486,6.4681396,Draguignan,FR
25385,43.9264401,1.9881527,TARN,FR
25729,41.85504359999999,12.5659344,Roma,IT
25784,46.5545622,11.1782335,Tesimo,IT
25832,38.7739067,-3.3909242,Valdepeñas,ES
3079,48.8701865,2.3083983,PARIS 8,FR
9349,47.61872590000001,-0.8909952999999999,Chazé sur Argos,FR
18755,44.65186540000001,10.9415281,Modena,IT
22762,36.5204891,-5.0455575,Benahavís,ES
25486,43.7602647,6.4277257,Trigance,FR
11190,43.3738015,-5.1487454,"Las Rozas, Asturias",ES
6089,45.5911606,3.6398344,Grandval,FR
26136,46.227638,2.213749,,FR
26135,45.8864916,5.3510649,Saint-Sorlin-En-Bugey,FR
26187,46.4390296,12.5421829,Forni di Sopra,IT
11854,47.084441,-1.279323,Clisson,FR
7528,41.8353235,1.0928991,"La Donzell, Lleida",ES
26238,46.227638,2.213749,,FR
26230,19.4165344,-99.176527,,MX
18186,38.106169,13.3553773,Palermo PA,IT
25886,43.266517,11.983339,Cortona,IT
26273,46.227638,2.213749,,ES
26306,41.815871,-2.4447091,"Garray, Soria",ES
26313,41.8634213,12.6913827,Roma,IT
26326,9.1757625,-83.7391406,Uvita,CR
26337,46.227638,2.213749,,FR
26526,20.6624258,-103.3638956,Guadalajara,MX
6318,41.3372382,1.651933,Sant Climenç,ES
25802,19.4173639,-99.1594532,"Delegacion Cuauhtemoc, Colonia Roma Norte, CDMX",MX
26570,50.1838043,1.495624,Cayeux sur mer,FR
26160,37.3125879,13.5729696,Agrigento,IT
15386,40.66885020000001,16.604437,Matera,IT
26563,45.4694576,9.2145215,Milano,IT
26730,21.2930955,-89.61362260000001,Progreso,MX
26733,46.0020635,5.030367099999999,Villars les Dombes,FR
26789,42.6946973,9.448962,Bastia,FR
27487,41.8903804,3.1853926,Calella de Palafrugell,ES
26096,44.0441969,4.449233,Saint-Quentin-la-Poterie,FR
21426,44.7010842,-1.036908,Lanton,FR
26456,50.07721799999999,1.856707,Epagne Epagnette,FR
26832,37.4321857,-8.768926,Odeceixe,PT
26845,40.0318392,9.6640426,Baunei,IT
26897,41.5235811,-7.801844699999999,Ribeira de Pena,PT
26847,57.70061940000001,-3.4778369,Burghead,GB
27011,28.033886,1.659626,,DZ
12469,49.080092,3.992898,Aÿ-champagne,FR
26268,48.3145245,4.061234,Troyes,FR
26663,45.0921324,6.067865599999999,,FR
27126,-21.1058499,-44.167316,Tiradentes,BR
13370,40.6126223,14.4079157,Sant'Agnello ,IT
27121,41.9076599,12.4980834,Roma,IT
26261,43.330587,5.114669,Sausset-les-Pins,FR
3353,47.2849236,-2.2099682,Saint-Nazaire,FR
26857,48.699062,2.2054566,Orsay,FR
27215,40.7263167,9.687658,Budoni,IT
27422,41.2033216,-77.1945247,,PA
21910,43.216162,5.5380749,Cassis,FR
27499,40.9560678,-5.6720104,Salamanca,ES
27519,19.4729358,-96.37392,chalahuite,MX
25314,57.2954842,-5.6463199,Kyle of Lochalsh,GB
27673,41.2033216,-77.1945247,,PA
27681,38.1243951,13.3598811,Palermo,IT
27680,42.1035511,12.1776694,Bracciano,IT
27717,41.2106842,13.5704358,gaeta,IT
27363,49.320257,-1.102929,Isigny sur Mer,FR
27774,55.378051,-3.435973,,GB
27812,41.3919298,2.1522277,Barcelona,ES
21867,42.1536416,-7.9586478,"Celanova, Ourense",ES
27822,37.9290468,-0.733095,Orihuela Costa,ES
25236,39.0712303,17.1297367,Crotone,IT
27895,40.0999655,19.7513142,HIMARE,AL
27960,46.802203,4.4645821,Le Breuil ,FR
1347,36.0797213,-95.8399228,,FR
1043,39.749148,-105.053668,,GB
12454,40.2559102,-5.6854207,Tornavacas,ES
1497,36.14729519999999,-95.77158399999999,,FR
1145,41.9040628,12.4869095,Roma,IT
383,43.7763095,6.039722900000001,Montagnac-Montpezat,FR
336,45.424158,0.5310475,Vieux-Mareuil,FR
874,50.1792553,5.5761584,La Roche-en-Ardenne,BE
910,38.8848809,-7.1669262,Elvas,PT
905,48.1974423,6.4670096,Épinal,FR
1391,36.0797213,-95.8399228,,FR
614,47.738314,0.5355559999999999,Chahaignes,FR
489,43.1361526,5.8262979,Ollioules,FR
641,47.62884340000001,1.4858775,Maslives,FR
1546,44.7401236,-0.4627438,CAMBES,FR
296,46.3949835,4.5942238,Mazille,FR
717,42.41116359999999,8.6501976,Galéria,FR
981,48.8526309,2.3328907,Dunkerque,FR
1102,-21.356093,55.604577,Saint-Joseph,RE
1214,45.8987916,6.823964999999999,Les Houches,FR
1239,40.4014186,17.2541949,Taranto,IT
1308,39.6246561,-8.668985400000002,Fátima,PT
1695,43.3633379,5.093331099999999,martigues,FR
7406,49.8104023,2.8448244,OMIECOURT,FR
1741,43.412828,-1.272048,La Bastide Clairence                                     ,FR
